1298	-40	0	-20	2	0	2	58	-68
1309	-50	10	-20	2	0	2	58	-68
1303	-50	10	-20	2	1	2	58	-68
1282	-40	0	-10	1	0	2	58	-68
1314	-40	0	-10	2	1	2	58	-68
1285	-40	0	-20	1	0	2	58	-68
1317	-40	10	-20	1	1	2	58	-68
1275	-40	10	-20	2	1	2	58	-68
1298	-40	-10	-20	2	1	2	58	-68
1278	-40	-10	-20	2	0	2	58	-68
1299	-50	10	-20	2	0	2	58	-68
1302	-50	10	-20	2	1	2	58	-68
1283	-40	10	-10	2	1	1	58	-68
1293	-40	10	-10	1	1	2	58	-68
1276	-40	10	-20	1	1	2	58	-68
1297	-40	10	-20	2	0	2	58	-68
1290	-40	10	-20	1	1	2	58	-68
1295	-40	0	-20	2	0	2	58	-68
1297	-40	0	-20	2	1	2	58	-68
1296	-50	10	-20	1	1	1	58	-68
1289	-50	10	-20	2	1	2	58	-68
1283	-40	0	-10	2	1	2	58	-68
1300	-40	0	-10	2	0	2	58	-68
1297	-40	0	-20	2	1	2	58	-68
1303	-40	0	-20	2	1	2	58	-68
1287	-40	0	-20	2	1	2	58	-68
1301	-40	0	-20	2	0	1	58	-68
1300	-40	0	-20	2	1	2	58	-68
1295	-50	10	-20	2	1	2	58	-68
1289	-50	10	-20	2	0	2	58	-68
1292	-40	0	-10	1	0	1	58	-68
1316	-40	0	-10	2	0	1	58	-68
1296	-40	0	-30	2	1	2	58	-68
1304	-40	0	-30	2	1	2	58	-68
1283	-40	0	-20	2	1	2	58	-68
1301	-40	-10	-20	2	1	2	58	-68
1283	-40	-10	-20	2	0	2	58	-68
1299	-50	0	-20	2	0	2	58	-68
1308	-50	0	-20	2	0	2	58	-68
1299	-40	0	-20	2	1	2	58	-68
1305	-40	0	-20	2	0	2	58	-68
1296	-40	10	-20	2	0	2	58	-68
1310	-40	0	-20	2	1	2	58	-68
1285	-50	0	-20	2	0	2	58	-68
1315	-40	-10	-20	2	1	2	58	-68
1279	-40	-10	-20	1	0	2	58	-68
1301	-50	10	-20	1	0	2	58	-68
1303	-50	10	-20	2	1	2	58	-68
1280	-40	10	-10	2	1	1	58	-68
1297	-40	10	-10	1	1	1	58	-68
1276	-40	10	-20	2	1	1	58	-68
1296	-40	10	-20	2	1	2	58	-68
1275	-40	10	-20	2	1	2	58	-68
1298	-40	0	-20	2	1	2	58	-68
1292	-40	0	-20	2	0	2	58	-68
1309	-50	0	-20	2	0	2	58	-68
1309	-50	0	-20	1	1	2	58	-68
1290	-40	0	-10	1	0	2	58	-68
1314	-40	0	-10	2	0	2	58	-68
1296	-40	0	-20	2	1	1	58	-68
1304	-40	10	-20	2	0	2	58	-68
1291	-40	10	-20	2	1	2	58	-68
