110	10	6	-1	4	-36
1733	-40	20	-110	10	7	-1	4	-36
1744	-40	10	-110	10	7	-1	4	-36
1738	-50	10	-110	10	6	-1	4	-36
1738	-40	20	-110	10	7	-1	4	-36
1745	-40	20	-110	9	7	-1	4	-36
1739	-30	10	-100	10	6	-1	4	-36
1751	-30	10	-100	10	6	-1	4	-36
1730	-40	20	-110	10	7	-2	4	-36
1751	-40	20	-110	10	6	-2	4	-36
1733	-30	10	-110	10	6	-1	4	-36
1744	-30	10	-110	10	6	-1	4	-36
1737	-40	10	-100	10	7	-1	4	-36
1738	-30	10	-100	10	6	-1	4	-36
1743	-30	10	-100	10	6	-1	4	-36
1733	-40	20	-100	10	7	-1	4	-36
1752	-40	20	-100	10	6	-1	4	-36
1730	-30	10	-110	10	7	-1	4	-36
1751	-30	10	-110	10	6	-1	4	-36
1732	-30	10	-110	10	7	-1	4	-36
1744	-30	20	-110	10	7	-1	4	-36
1737	-50	20	-110	10	6	-1	4	-36
1738	-30	10	-110	10	6	-1	4	-36
1743	-30	10	-110	10	6	-2	4	-36
1733	-40	20	-100	10	7	-1	4	-36
1751	-40	20	-100	9	7	-1	4	-36
1736	-40	20	-110	10	6	-1	4	-36
1751	-40	20	-110	10	7	-1	4	-36
1733	-30	10	-110	10	7	-1	4	-36
1743	-30	10	-110	10	7	-1	4	-36
1738	-40	10	-110	10	6	-1	4	-36
1738	-40	20	-110	10	6	-1	4	-36
1744	-40	20	-110	10	6	-1	4	-36
1733	-30	10	-100	10	7	-1	4	-36
1751	-30	10	-100	10	7	-1	4	-36
1730	-30	10	-110	10	7	-1	4	-36
1751	-30	10	-110	9	6	-1	4	-36
1738	-40	20	-110	10	7	-1	4	-36
1743	-40	20	-110	10	7	-1	4	-36
1738	-50	20	-110	10	7	-1	4	-36
1738	-30	10	-110	10	6	-1	4	-36
1743	-30	10	-110	10	6	-1	4	-36
1733	-40	20	-100	10	6	-1	4	-36
1749	-40	20	-100	9	7	-1	4	-36
1736	-40	10	-110	10	6	-1	4	-36
